"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product Condition","Product URL","Redirect Old URL?","Product Tax Code","Product Custom Fields"
180,P,F00825,"Riese & Muller Transporter 65 Vario","Riese & Muller","This model comes fitted with:   Motor: Bosch Performance Line   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Enviolo 380, continuous hub gear, belt drive   Weight: from 45,2 kg / 110 lbs  ",0.00,0.00,4649.00,4649.00,0.0000,N,,50.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,29/04/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Transporter 65, Category Path: Riese & Muller/Family & Cargo/Transporter 65","Product Image File: 210_source_16839775471__93194.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/j/102/210_source_16839775471__93194.jpg|Product Image File: 209_source_16839775471__27437.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/w/816/209_source_16839775471__27437.jpg|Product Image File: 23_f00825_transporter_65_white_box_persenning_0631_1860x1240.jpg__930x620_q100_subject_location-930620_subsampling-2_upscale1__52630.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/m/271/23_f00825_transporter_65_white_box_persenning_0631_1860x1240.jpg__930x620_q100_subject_location-930620_subsampling-2_upscale1__52630.jpg|Product Image File: 23_f00825_transporter_65_white_box_kinderverdeck_0637_1860x1240.jpg__930x620_q100_subsampling-2_upscale1__95612.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/j/053/23_f00825_transporter_65_white_box_kinderverdeck_0637_1860x1240.jpg__930x620_q100_subsampling-2_upscale1__95612.jpg","Riese & Muller Transporter 65 Vario",,"Riese & Muller Transporter 65 Vario",New,/transporter-65-vario/,,,
181,P,F00827,"Riese & Muller Transporter 85 Vario","Riese & Muller","This Vario model comes fitted with:   Motor: Bosch Performance Line   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Enviolo 380, continuous hub gear, belt drive   Weight: from 50 kg / 110 lbs  ",0.00,0.00,4829.00,4829.00,0.0000,N,,50.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,29/04/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Transporter 85, Category Path: Riese & Muller/Family & Cargo/Transporter 85","Product Image File: Trans85_Var_Whi_Board__58626.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/j/272/Trans85_Var_Whi_Board__58626.jpg|Product Image File: Trans85_Var_Blk_Board__61294.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/a/296/Trans85_Var_Blk_Board__61294.jpg","Riese & Muller Transporter 85 Vario",,"Riese & Muller Transporter 85 Vario",New,/transporter-85-vario/,,,
183,P,F00947,"Riese & Muller Transporter2 85 Vario","Riese & Muller","This Vario model comes fitted with:   Motor: Bosch Performance Line (smart system)   Battery: Bosch PowerPack 545 Wh Upgrade available   Gears: Enviolo 380, continuous hub gear, belt drive   Weight: from 50 kg / 110 lbs  ",0.00,0.00,5547.00,5547.00,0.0000,N,,50.0000,0.0000,0.0000,0.0000,Y,Y,"Riese & Muller hand build every bike to order,  we will contact you with an ETA as soon as we place your order with the factory.",N,0,0,29/04/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Transporter2 85, Category Path: Riese & Muller/Family & Cargo/Transporter2 85","Product Image File: F00947-Trans2-85Var-Black__24140.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/i/558/F00947-Trans2-85Var-Black__24140.jpg|Product Image File: F00947-Trans2-85Var-TruWhi__77669.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/701/F00947-Trans2-85Var-TruWhi__77669.jpg","Riese & Muller Transporter2 85 Vario",,"Riese & Muller Transporter2 85 Vario",New,/transporter2-85-vario/,,,
184,P,F01240,"Riese & Muller Tinker2 Vario","Riese & Muller","This Vario model comes fitted with:   Motor: Bosch Performance Line (smart system)   Battery: Bosch PowerPack 545 Wh   Gears: Enviolo 380, continuous hub gear, belt drive   Weight: from 24,9 kg / 54,8 lbs  ",0.00,0.00,4180.00,4180.00,0.0000,N,,24.9000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,29/04/2023,26/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Urban, Category Path: Riese & Muller/Urban|Category Name: Tinker2, Category Path: Riese & Muller/Urban/Tinker2","Product Image File: F00957_Tink2Var_black__29725.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/b/046/F00957_Tink2Var_black__29725.jpg|Product Image File: 23_F00957_013133_Tin2_var_CrystalWhi_1069_web_aRGB__22967.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/r/503/23_F00957_013133_Tin2_var_CrystalWhi_1069_web_aRGB__22967.jpg","Riese & Muller Tinker2 Vario",,"Riese & Muller Tinker2 Vario",New,/tinker2-vario/,,,
185,P,F00709,"Riese & Muller Swing Silent","Riese & Muller","The Silent model comes fitted with:   Motor: Bosch Performance Line   Battery: Bosch PowerPack Rack 500 Wh   Gears: Shimano Nexus, 8-speed hub gear, belt drive   Weight: from 27 kg / 59,4 lbs  ",0.00,0.00,3219.00,3219.00,0.0000,N,,27.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,29/04/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Swing - CLEARANCE, Category Path: Riese & Muller/Step-Through/Swing - CLEARANCE","Product Image File: F00709-SwingSilent-Black__34975.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/855/F00709-SwingSilent-Black__34975.jpg|Product Image File: F00709-SwingSilent-CrysWhit__87838.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/y/711/F00709-SwingSilent-CrysWhit__87838.jpg|Product Image File: F00709-SwingSilent-SalvMatt__15312.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/j/999/F00709-SwingSilent-SalvMatt__15312.jpg","Riese & Muller Swing Silent",,"Riese & Muller Swing Silent",New,/swing-silent/,,,
186,P,F01260,"Riese & Muller Cruiser2 Rucktritt","Riese & Muller","This Rucktritt model comes fitted with:   Motor: Bosch Performance Line (smart system)   Battery: Bosch PowerPack 545 Wh Upgrade available   Gears: Shimano Nexus, 8-speed hub gear, belt drive, back pedal brake system   Weight: from 27,2 kg / 60 lbs  ",0.00,0.00,3818.00,3818.00,0.0000,N,,27.2000,0.0000,0.0000,0.0000,Y,Y,"This product is ""Made to order"" please contact us for a build time.",N,0,0,29/04/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Urban, Category Path: Riese & Muller/Urban|Category Name: Cruiser2, Category Path: Riese & Muller/Urban/Cruiser2","Product Image File: F00936-Cruiser2Ruckt-Blk__88104.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/q/299/F00936-Cruiser2Ruckt-Blk__88104.jpg","Riese & Muller Cruiser2 Rucktritt",,"Riese & Muller Cruiser2 Rucktritt",New,/cruiser2-rucktritt/,,,
187,P,F00939,"Riese & Muller Cruiser2 Mixte Rucktritt","Riese & Muller","This Rucktritt model comes fitted with:   Motor: Bosch Performance Line (smart system)   Battery: Bosch PowerPack 545 Wh Upgrade available   Gears: Shimano Nexus, 8-speed hub gear, belt drive, back pedal   Weight: from 27,2 kg / 60 lbs  ",0.00,0.00,3818.00,3818.00,0.0000,N,,27.2000,0.0000,0.0000,0.0000,Y,Y,"This product is ""Made to order"" please contact us for a build time.",N,0,0,29/04/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Urban, Category Path: Riese & Muller/Urban|Category Name: Cruiser2 Mixte, Category Path: Riese & Muller/Urban/Cruiser2 Mixte","Product Image File: F00939-CruisMixtRuckt-Blk__47670.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/o/960/F00939-CruisMixtRuckt-Blk__47670.jpg|Product Image File: F00939-CruisMixtRuckt-Cre__85669.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/t/141/F00939-CruisMixtRuckt-Cre__85669.jpg","Riese & Muller Cruiser2 Mixte Rucktritt",,"Riese & Muller Cruiser2 Mixte Rucktritt",New,/cruiser2-mixte-rucktritt/,,,
188,P,F00700,"Riese & Muller Cruiser Rucktritt","Riese & Muller","The Rucktritt model is fitted with:    Motor: Bosch Performance Line   Battery: Bosch PowerPack 500 Wh   Gears: Shimano Nexus, 8-speed hub gear, belt drive, back pedal brake   Weight: from 26,8 kg / 58,9 lbs  ",0.00,0.00,3219.00,3219.00,0.0000,N,,26.8000,0.0000,0.0000,0.0000,Y,N,"This product is ""Made to order"" please contact us for a build time.",N,0,0,29/04/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Urban, Category Path: Riese & Muller/Urban|Category Name: Cruiser, Category Path: Riese & Muller/Urban/Cruiser","Product Image File: F00700-CruisRucktrit-Blk__59183.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/u/650/F00700-CruisRucktrit-Blk__59183.jpg","Riese & Muller Cruiser Rucktritt",,"Riese & Muller Cruiser Rucktritt",New,/cruiser-rucktritt/,,,
189,P,F00704,"Riese & Muller Cruiser Mixte Rucktritt","Riese & Muller","This Rucktritt model comes fitted with:    Motor: Bosch Performance Line   Battery: Bosch PowerPack 500 Wh   Gears: Shimano Nexus, 8-speed hub gear, belt drive, back pedal   Weight: from 26,8 kg / 58,9 lbs  ",0.00,0.00,3219.00,3219.00,0.0000,N,,26.8000,0.0000,0.0000,0.0000,Y,N,"This product is ""Made to order"" please contact us for a build time.",N,0,0,29/04/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Urban, Category Path: Riese & Muller/Urban|Category Name: Cruiser Mixte, Category Path: Riese & Muller/Urban/Cruiser Mixte","Product Image File: F00704-CruiserMixtRuckt-Cre__80797.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/i/373/F00704-CruiserMixtRuckt-Cre__80797.jpg","Riese & Muller Cruiser Mixte Rucktritt",,"Riese & Muller Cruiser Mixte Rucktritt",New,/cruiser-mixte-rucktritt/,,,
193,P,F00726,"Riese & Muller Superdelite GT Touring HS","Riese & Muller","This Touring model comes fitted with:   Motor: Bosch Performance Line Speed   Battery: Bosch PowerTube DualBattery 1125 Wh   Gears: Shimano Deore XT, 11-speed derailleur gear   Weight: from 31,6 kg / 69,6 lbs  ",0.00,0.00,6000.00,6000.00,0.0000,N,,31.6000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,17/05/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Trekking, Category Path: Riese & Muller/Trekking|Category Name: Superdelite - CLEARANCE, Category Path: Riese & Muller/Trekking/Superdelite - CLEARANCE","Product Image File: SuDlt_GT_tou_HS_51_TdraGreyMtt__58988.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/a/197/SuDlt_GT_tou_HS_51_TdraGreyMtt__58988.jpg|Product Image File: SuDlt_GT_tou_HS_51_WrmSilvMtt__12917.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/q/726/SuDlt_GT_tou_HS_51_WrmSilvMtt__12917.jpg","Riese & Muller Superdelite GT Touring HS",,"Riese & Muller Superdelite GT Touring HS (High Speed)",New,/superdelite-gt-touring-hs/,,,
194,P,F00727,"Riese & Muller Superdelite GT Vario","Riese & Muller","This Vario model comes fitted with:    Motor: Bosch Performance Line CX   Battery: Bosch PowerTube DualBattery 1125 Wh   Gears: Enviolo 380, continuous hub gear, belt drive   Weight: from 32,4 kg / 71,4 lbs  ",0.00,0.00,6000.00,6000.00,0.0000,N,,31.4000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,20/05/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Trekking, Category Path: Riese & Muller/Trekking|Category Name: Superdelite - CLEARANCE, Category Path: Riese & Muller/Trekking/Superdelite - CLEARANCE","Product Image File: SuDlt_GT_var_51_TdraGreyMtt__04092.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/s/224/SuDlt_GT_var_51_TdraGreyMtt__04092.jpg|Product Image File: SuDlt_GT_var_51_WrmSilvMtt__66033.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/j/020/SuDlt_GT_var_51_WrmSilvMtt__66033.jpg","Riese & Muller Superdelite GT Vario",,"Riese & Muller Superdelite GT Vario",New,/superdelite-gt-vario/,,,
195,P,F00728,"Riese & Muller Superdelite GT Vario HS","Riese & Muller","This Vario model comes fitted with:    Motor: Bosch Performance Line Speed   Battery: Bosch PowerTube DualBattery 1125 Wh   Gears: Enviolo 380, continuous hub gear, belt drive   Weight: from 32,6 kg / 71,8 lbs  ",0.00,0.00,6300.00,6300.00,0.0000,N,,32.6000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,20/05/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Trekking, Category Path: Riese & Muller/Trekking|Category Name: Superdelite - CLEARANCE, Category Path: Riese & Muller/Trekking/Superdelite - CLEARANCE","Product Image File: SuDlt_GT_var_HS_51_TdraGreyMtt__35235.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/832/SuDlt_GT_var_HS_51_TdraGreyMtt__35235.jpg|Product Image File: SuDlt_GT_var_HS_51_WrmSilvMtt__47205.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/136/SuDlt_GT_var_HS_51_WrmSilvMtt__47205.jpg","Riese & Muller Superdelite GT Vario HS",,"Riese & Muller Superdelite GT Vario HS (High Speed)",New,/superdelite-gt-vario-hs/,,,
197,P,F00729,"Riese & Muller Superdelite GT Rohloff","Riese & Muller","This Rohloff model comes fitted with:    Motor: Bosch Performance Line CX   Battery: Bosch PowerTube DualBattery 1125 Wh   Gears: Rohloff E-14 Speedhub 500/14, 14-speed hub gear, belt drive   Weight: from 31,9 kg / 70,3 lbs  ",0.00,0.00,7100.00,7100.00,0.0000,N,,31.9000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,20/05/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Trekking, Category Path: Riese & Muller/Trekking|Category Name: Superdelite - CLEARANCE, Category Path: Riese & Muller/Trekking/Superdelite - CLEARANCE","Product Image File: SuDlt_GT_roh_51_TdraGreyMtt__62081.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/p/451/SuDlt_GT_roh_51_TdraGreyMtt__62081.jpg|Product Image File: SuDlt_GT_roh_51_WrmSilvMtt__51968.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/u/284/SuDlt_GT_roh_51_WrmSilvMtt__51968.jpg|Product Image File: SuDlt_GT_roh_56_TdraGreyMtt_Frt__58575.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/060/SuDlt_GT_roh_56_TdraGreyMtt_Frt__58575.jpg","Riese & Muller Superdelite GT Rohloff",,"Riese & Muller Superdelite GT Rohloff",New,/superdelite-gt-rohloff/,,,
198,P,F00730,"Riese & Muller Superdelite GT Rohloff HS","Riese & Muller","This Rohloff model comes fitted with:    Motor: Bosch Performance Line Speed   Battery: Bosch PowerTube DualBattery 1125 Wh   Gears: Rohloff E-14 Speedhub 500/14, 14-speed hub gear, belt drive   Weight: from 32,1 kg / 70,8 lbs  ",0.00,0.00,7400.00,7400.00,0.0000,N,,32.1000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,20/05/2023,31/05/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Trekking, Category Path: Riese & Muller/Trekking|Category Name: Superdelite - CLEARANCE, Category Path: Riese & Muller/Trekking/Superdelite - CLEARANCE","Product Image File: SuDlt_GT_roh_HS_51_TdraGreyMtt_Frt__73169.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/u/550/SuDlt_GT_roh_HS_51_TdraGreyMtt_Frt__73169.jpg|Product Image File: SuDlt_GT_roh_HS_56_TdraGreyMtt__01531.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/i/803/SuDlt_GT_roh_HS_56_TdraGreyMtt__01531.jpg|Product Image File: SuDlt_GT_roh_HS_51_WrmSilvMtt__66409.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/k/004/SuDlt_GT_roh_HS_51_WrmSilvMtt__66409.jpg","Riese & Muller Superdelite GT Rohloff HS",,"Riese & Muller Superdelite GT Rohloff HS (High Speed)",New,/superdelite-gt-rohloff-hs/,,,
199,P,F00710,"Riese & Muller Swing Rucktritt","Riese & Muller","This Rucktritt model comes fitted with:    Motor: Bosch Performance Line   Battery: Bosch PowerPack Rack 500 Wh   Gears: Shimano Nexus, 8-speed hub gear, belt drive, back pedal brake   Weight: from 26 kg / 57,2 lbs  ",0.00,0.00,3219.00,3219.00,0.0000,N,,26.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,20/05/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Swing - CLEARANCE, Category Path: Riese & Muller/Step-Through/Swing - CLEARANCE","Product Image File: F00710-SwingRuck-CrysWhit__01609.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/r/449/F00710-SwingRuck-CrysWhit__01609.jpg|Product Image File: F00710-SwingRuck-Black__49804.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/t/268/F00710-SwingRuck-Black__49804.jpg|Product Image File: F00710-SwingRuck-SalvMat__95503.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/b/886/F00710-SwingRuck-SalvMat__95503.jpg","Riese & Muller Swing Rucktritt",,"Riese & Muller Swing Rucktritt",New,/riese-muller-swing-rucktritt/,,,
200,P,F00711,"Riese & Muller Swing Vario","Riese & Muller","This Vario model comes fitted with:    Motor: Bosch Performance Line   Battery: Bosch PowerPack Rack 500 Wh   Gears: Enviolo 380, continuous hub gear, belt drive   Weight: from 27,2 kg / 59,8 lbs  ",0.00,0.00,3379.00,3379.00,0.0000,N,,27.2000,0.0000,0.0000,0.0000,Y,N,,N,0,0,20/05/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Swing - CLEARANCE, Category Path: Riese & Muller/Step-Through/Swing - CLEARANCE","Product Image File: F00711-SwingVario-Black__68004.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/y/320/F00711-SwingVario-Black__68004.jpg|Product Image File: F00711-SwingVario-CrysWhit__19806.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/c/545/F00711-SwingVario-CrysWhit__19806.jpg|Product Image File: F00711-SwingVario-SalvMat__57887.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/v/706/F00711-SwingVario-SalvMat__57887.jpg","Riese & Muller Swing Vario",,"Riese & Muller Swing Vario",New,/swing-vario/,,,
201,P,F00712,"Riese & Muller Swing Automatic","Riese & Muller","This Automatic model comes fitted with:    Motor: Bosch Performance Line   Battery: Bosch PowerPack Rack 500 Wh   Gears: Enviolo automatiq, automatic gear, belt drive   Weight: from 27 kg / 59,4 lbs  ",0.00,0.00,3619.00,3619.00,0.0000,N,,27.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,20/05/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Swing - CLEARANCE, Category Path: Riese & Muller/Step-Through/Swing - CLEARANCE","Product Image File: F00712-SwingAuto-SalvMat__08545.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/r/437/F00712-SwingAuto-SalvMat__08545.jpg|Product Image File: F00712-SwingAuto-CrysWhit__14250.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/u/438/F00712-SwingAuto-CrysWhit__14250.jpg|Product Image File: F00712-SwingAuto-Black__49257.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/k/684/F00712-SwingAuto-Black__49257.jpg","Riese & Muller Swing Automatic",,"Riese & Muller Swing Automatic",New,/swing-automatic/,,,
202,P,F00714,"Riese & Muller Nevo Touring HS","Riese & Muller","This Touring model comes fitted with:   Motor: Bosch Performance Line Speed   Battery: Bosch PowerTube 500 Wh Upgrade available   Gears: Shimano Deore XT, 11-speed derailleur gear   Weight: from 27,7 kg / 61 lbs  ",0.00,0.00,4329.00,4329.00,0.0000,N,,27.7000,0.0000,0.0000,0.0000,Y,N,,N,0,0,20/05/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Step-Through, Category Path: Riese & Muller/Step-Through|Category Name: Nevo - CLEARANCE, Category Path: Riese & Muller/Step-Through/Nevo - CLEARANCE","Product Image File: F00714-NevoTour-HS-LunGrey__39323.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/170/F00714-NevoTour-HS-LunGrey__39323.jpg|Product Image File: F00714-NevoTour-HS-PureWhit__39950.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/x/929/F00714-NevoTour-HS-PureWhit__39950.jpg|Product Image File: F00714-NevoTour-HS-Red__57619.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/j/808/F00714-NevoTour-HS-Red__57619.jpg","Riese & Muller Nevo Touring HS",,"Riese & Muller Nevo Touring HS",New,/nevo-touring-hs/,,,
